"","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3"
"Q9D7G0|PRPS1_MOUSE",17.0611341487546,20.0730630952934,19.8092763097939,21.2865532495693,20.1736778681899,15.2987989821256,20.3991255005802,19.9440613554298,20.3531147267619,19.9019506944865,21.2311234230328,20.2014082022844
"Q9D7H3|RTCA_MOUSE",10.9267691300595,11.0639100449833,11.2029807753538,10.7885880846416,11.1402813402015,12.3015985060981,NA,NA,NA,9.71229818014667,10.3379762887205,11.472611031512
"Q9D7J4|COX20_MOUSE",17.4787310746382,16.0088277591698,17.2074500303608,17.917193211782,18.114894242508,17.303333135826,17.8690539243505,16.8437793282884,18.0292815105367,17.3565767975587,17.5565454953412,18.2150281311991
"Q9D7J9|ECHD3_MOUSE",18.7401867390159,18.7543035133296,17.8688689039839,18.5373755496239,17.9394631131856,17.3369559372994,19.5505331830789,19.4836128918798,20.1300690092025,18.6223608821599,19.1753363448022,17.9645152821844
"Q9D7N3|RT09_MOUSE",18.0319614337704,18.7968417986691,18.8168382605584,18.3907280332852,18.3804548503528,17.5479626296828,19.8285963511541,19.8971857594496,19.1125449845244,19.0123738370365,18.8994857376595,19.1343375729746
"Q9D7N9|APMAP_MOUSE",19.0178023220177,20.1882287934339,18.0967383140047,18.798253831164,19.9711921326458,17.5291901662893,17.8604523151266,19.2992236725454,19.286141692301,18.5824977149351,19.0108019343005,18.9912666193577
"Q9D7P6|ISCU_MOUSE",10.0225273329876,9.72637201021117,11.0016284524798,11.3087394134718,12.1202337618314,9.00893599732075,11.8246134544951,12.2305269717789,11.9836661884867,12.0033541678217,11.7486030786315,12.8193789346011
"Q9D7Z6|CLCA1_MOUSE",14.2548121003976,13.9537408515197,13.9391336289415,10.1886396217032,9.98102305063991,12.0789192285346,13.7375360933985,14.1051589830744,13.8008491540089,13.4295117489431,10.2630364842572,10.2458225375523
"Q9D819|IPYR_MOUSE",19.3922906915134,19.9513329576913,19.0595675935561,19.2861963025976,19.5274517108727,18.1482543713606,19.0569641683604,18.8964805876103,18.9616285844557,19.4759340639562,19.7200387991167,19.5791644518045
"Q9D824|FIP1_MOUSE",14.9377757793486,15.4297597872009,12.9563607282444,NA,NA,NA,11.294689234718,11.5838533420018,18.5114056024918,NA,NA,NA
"Q9D832|DNJB4_MOUSE",13.8197317414275,15.7440776905067,14.533257145494,13.9812418004448,14.1272411897545,10.7540881211958,15.0074665192353,13.7577323067043,17.7458154514514,16.3349762671999,13.7113966042145,15.0638054157355
"Q9D855|QCR7_MOUSE",22.8152864417066,22.7089123210666,22.4040000615854,22.4676888766717,22.3536653688598,20.3377193445501,23.2810830347081,23.1195676166878,23.1176289934795,23.25255803008,23.5195679905175,23.521329420153
"Q9D880|TIM50_MOUSE",19.3769045693114,18.7873428506019,17.0563931177775,18.5043955434027,18.3750879775442,19.5224169000965,18.254367189164,18.0230377433551,18.755162534042,18.272347570978,18.3366851160934,17.7984779397317
"Q9D883|U2AF1_MOUSE",14.6291446745231,14.9257945600027,14.973419884472,15.1918931665048,14.6257623724491,12.078064056581,15.3144008425583,15.0242562123118,15.2495992950677,15.2484477790212,14.5001393405634,15.7091313737332
"Q9D8B3|CHM4B_MOUSE",16.1549029360775,16.2857215300816,16.567306247063,15.1715080680255,15.4945996783852,13.370922241422,11.3056144770115,16.0282404188068,10.4766161108872,15.920903973353,15.441799580977,15.499905666026
"Q9D8B4|NDUAB_MOUSE",17.5769550413781,16.8795826513613,17.148077621046,16.5258581366479,16.8623106900045,16.4129668839214,16.4872178724541,16.6645259506171,16.161063369093,17.1639870803498,17.6046382843086,16.7874943721601
"Q9D8C4|IN35_MOUSE",13.8028919339219,13.2095872412733,12.599706997123,14.3258773455702,12.9527223216985,14.699434672802,12.5624974734025,11.4049606893572,11.9239192627316,9.46284071761634,13.4792747775891,10.374723664449
"Q9D8C6|MED11_MOUSE",15.6471686103716,16.0387344836094,15.4533443683008,11.4268376299289,14.8651873730879,14.6281737560879,15.195934910213,14.7707263436615,15.1310578003179,14.9468615092881,14.8111980087472,14.3617724709363
"Q9D8E6|RL4_MOUSE",17.2113754939619,18.6248969560276,21.466224364001,22.397882451555,18.5282208871474,17.0944092826287,18.6900245113714,18.0623978276805,21.5884136157796,18.7106224266999,19.2341662755366,19.7859149702463
"Q9D8N0|EF1G_MOUSE",17.7729789556207,18.2826902833276,18.548245374368,18.0659907756507,17.7449156094448,16.8407948853884,17.8157011896032,17.9631060517925,18.0343889989494,17.7087033474479,17.7397150911588,17.9417801535641
"Q9D8S9|BOLA1_MOUSE",15.7698722373667,15.7352952787023,16.3117408659801,16.0925426446428,16.1331679057611,14.3105008832559,14.9621180250528,16.1075786645777,15.0264758936614,15.1901421978235,16.2371694329457,15.7729360042708
"Q9D8T7|SLIRP_MOUSE",14.3250633223197,15.8744904511118,14.5965835777051,13.8545534409653,15.1601199879267,14.0810041800234,15.3781009909026,15.7086549908911,14.0709692848733,15.2497373100864,14.6512869062111,14.6832199871726
"Q9D8W5|PSD12_MOUSE",14.0131565480316,14.6141177046983,13.7700730060638,13.5880458289042,12.9529801601212,14.8057512266537,11.7581815658853,13.561974756562,14.1119757204725,13.8423374761825,13.6077549677183,13.1892227443154
"Q9D8Y1|T126A_MOUSE",17.3507070102015,16.7045010588802,17.9023896596091,17.0953986712092,17.0911055850409,19.9855421363635,16.8407082306556,17.1058655510977,17.210549497109,16.2090027576882,17.6629103248236,17.8727369749333
"Q9D8Z2|TRIA1_MOUSE",13.9952656176764,13.852496055501,13.4995181797483,13.3170643349955,14.3557191569652,11.7549358692784,13.5096941102075,14.3425832172769,13.516733633291,13.9422296769078,13.9748551468375,13.846847721058
"Q9D924|ISCA1_MOUSE",13.6045994418361,13.4839213057409,13.1785473705162,12.4987206842967,13.4271267328525,12.3971090424889,13.2872194707299,13.277718342358,13.4949811774751,13.1461061055086,13.2928079139397,13.3493036238714
"Q9D9V3|ECHD1_MOUSE",18.7046557945578,19.3828146087928,18.0279710951602,19.0047451005332,19.6170242675551,17.8651457396044,19.613625370302,19.7300462328266,19.331596962717,19.1398710632125,19.6249574815612,18.7051635837935
"Q9DA03|LYRM7_MOUSE",13.2912179056498,11.4978007609744,9.96487399764795,13.6244178296689,14.3442309851782,12.533059079915,14.4576920100097,14.6419993305426,13.9295093787514,13.8491857477098,14.193456827779,14.2508533874758
"Q9DAK2|PACRG_MOUSE",NA,NA,NA,14.8368887568128,14.2697091495482,15.345968533548,NA,NA,NA,10.6927083612689,16.4397596368205,10.2976970462714
"Q9DAK9|PHP14_MOUSE",15.7392873146265,16.0503966864363,16.1012337853271,15.8636520009476,16.4350825815671,15.9927635191435,15.3845320050918,15.8065959389224,15.5758962720403,15.6861245939946,15.8819596992358,15.8191098110014
"Q9DAM5|TPC_MOUSE",17.0035346017379,18.704379879329,17.9824867336951,17.0523393215289,17.0285356994972,17.3930324208494,18.2173429111203,18.93977145219,17.6076216699996,18.0497106319307,17.9928753982837,17.6814948363784
"Q9DAR7|DCPS_MOUSE",17.9364881297028,16.9265599658445,17.5046655441888,17.7435048042685,15.7923984099064,17.138787856177,15.9402102553649,17.1150932460165,17.1531641721609,16.0998180973697,17.5415640236517,16.2138958249
"Q9DAS9|GBG12_MOUSE",18.4393336628259,17.3232013382008,17.4782294239315,17.9059324726626,18.2731561574595,15.8759943066141,17.6715432089709,17.7225170555115,17.6050812143178,18.369377019945,18.0974557660287,18.1304450273512
"Q9DAT5|MTU1_MOUSE",13.9502510508635,13.8756732195425,13.3263286410121,NA,NA,NA,11.0745270387558,12.458315865172,10.5900798505577,13.755183441364,13.2309151645314,13.0500193489885
"Q9DB05|SNAA_MOUSE",17.111078600473,16.9206924010597,18.1684830144515,16.4027548641068,17.8176500485005,17.3909085240759,17.1928597238395,17.4394625193289,17.5807670373107,17.6383852852766,17.8050930895757,16.7337218742537
"Q9DB15|RM12_MOUSE",19.0744885443999,18.7261684567164,17.5914249724725,18.3131573510227,18.1312074730833,16.6737606753201,18.552478332427,18.6964795292446,18.7533583813825,18.1452422878452,18.413247108815,18.1406263483315
"Q9DB20|ATPO_MOUSE",19.7086704139801,18.3530004580817,18.4538214599418,19.0340177551002,19.2155734289938,19.7158437130401,18.2173933249745,18.1911905756379,18.1060037264109,19.54358374707,18.9340510992883,19.0163813713966
"Q9DB29|IAH1_MOUSE",15.3311226827,16.1671425177067,15.5566075355024,16.598378814835,16.2904773583626,16.6391814776638,16.037482264592,16.2344258374267,15.8219654651099,15.7977242624745,15.595458554132,17.0187003878077
"Q9DB60|PXL2B_MOUSE",15.4723798800777,16.870378326669,13.5718170988723,15.4011391807047,14.963123667202,14.645708356268,12.6730614638147,12.7218039756135,17.3784166222013,18.7902240706494,16.0179595211743,16.549769178623
"Q9DB77|QCR2_MOUSE",21.9422185238784,21.2869361586325,22.0667149688933,21.6770074988897,21.963242184522,21.9796003354436,24.0429757015706,22.0775946744437,22.1926079722083,21.6281852784694,22.0800416534394,21.6957479036739
"Q9DBB8|DHDH_MOUSE",20.3165854867081,20.1322504395478,18.5960384481307,20.4766217226197,20.7625885301646,19.2667995773676,21.0835588587939,19.0880072558233,20.8408338475932,19.4238414096078,20.3247979267673,20.5791307452073
"Q9DBD0|ICA_MOUSE",12.6629805770756,13.7213600553231,12.8175643630485,14.0754380340991,13.4554226518362,12.4458000419595,13.1965054621024,12.7048456881379,13.4798292622933,12.4576685685155,13.7114963047765,13.6347736212771
"Q9DBE0|CSAD_MOUSE",19.7267682170091,19.7065322724953,18.3761077489919,18.5461956133228,19.6637279070519,18.4145222710939,18.2781082007387,19.3643390246099,19.0341425886113,19.4026566377383,19.5399281887082,17.0210300557182
"Q9DBF1|AL7A1_MOUSE",16.2305291857948,17.0357375178355,16.3017995348783,15.9694555513893,15.7770194707647,16.9872134857688,15.8992840782029,15.2767608249811,16.4643791077737,15.8715770526494,15.5987412226242,15.8554283705345
"Q9DBG1|CP27A_MOUSE",15.5523421848748,9.87231940995659,11.47977224137,15.4594501901425,15.9463382247969,12.4227958390716,15.329361684691,15.1866671408803,14.7024992789697,14.5917587052639,15.8263986539226,15.8669686196252
"Q9DBG3|AP2B1_MOUSE",15.555898427344,16.3703713740366,16.8153336322635,16.3921875985362,15.8007804369541,18.2040003147779,16.1156890760226,15.9383214959829,15.932413741007,16.396737636388,14.2917169317332,14.1327900869653
"Q9DBG6|RPN2_MOUSE",16.5029519511511,17.4731642886306,17.9024375927014,17.5079880001484,16.7892877621913,15.3564873906463,17.6122485280486,17.3329189008977,17.4355133528081,18.0548664375846,17.430165519583,17.4458579072666
"Q9DBG7|SRPRA_MOUSE",12.9734693041797,13.9854071244412,11.8142427397178,12.7271467975932,12.8737140158164,10.9038253717039,NA,NA,NA,10.2828123492061,16.1154961694661,11.1476765875814
"Q9DBH5|LMAN2_MOUSE",22.0610692107063,19.7161239774478,19.247585540993,20.1666993145123,18.324628330117,20.2590598056085,19.4141627505149,19.127678263704,21.1246810948912,19.0779811063386,21.6185883956606,21.250348618571
"Q9DBJ1|PGAM1_MOUSE",20.7905561148835,20.4289620425323,20.0157131328283,20.0364117610232,20.8247325560943,17.2016682213986,20.7203618412659,20.9156232487952,20.5954860537426,20.3129265945189,20.9973060266167,21.5873054316286
"Q9DBL1|ACDSB_MOUSE",19.7802197499978,20.0118317738912,19.2420259623151,18.7537438652849,19.8890345964617,20.15574050816,20.2348963497278,19.2621099896236,19.6359545380807,18.0765000251802,20.4492546603452,18.953690700211
"Q9DBL7|COASY_MOUSE",18.8336378253684,18.8222659325663,19.5305829366346,18.7726347549268,18.0350380094771,18.096439630658,18.9276739845889,18.8321434844145,18.6897438044804,18.2881453935776,19.1645652200844,18.9484012839148
"Q9DBL9|ABHD5_MOUSE",17.8553033365922,18.0316624386198,17.7568706399604,17.3320612937551,17.1951091761214,17.3197394987635,18.1632158668005,18.314498631439,18.3329362033884,17.7545540282485,16.8902032291302,17.3480576126703
"Q9DBM2|ECHP_MOUSE",17.3015145929424,16.3509671431577,15.9038147825767,17.7569579852478,17.7631395376184,17.8745076215036,16.9477353209204,16.8950415095488,16.7492277116379,16.608882716304,17.2828435531642,18.3921620180927
"Q9DBP5|KCY_MOUSE",19.0529837569892,18.4786338391302,18.795153817453,18.3612522709867,17.8596050316138,18.0433146401688,19.400897359816,19.4580960450226,18.4187861942684,19.9942865824836,19.0519125463093,19.1240788932566
"Q9DBR0|AKAP8_MOUSE",16.1703867277184,14.5065839802484,16.474300725939,16.9756270070689,16.2936562847447,16.3230042552767,14.0546164421099,14.8433420517716,16.1535645000733,14.3780937073305,14.340586329691,11.5798933243639
"Q9DBS1|TMM43_MOUSE",18.015294604974,15.8350112434642,17.0918568270939,21.1282566840562,16.0563152316522,24.1147768399243,16.4058046073037,16.7567952751606,16.3443033641329,20.6042569443694,18.4883141878912,16.5722376172386
"Q9DBX7|HEYL_MOUSE",15.5428663105787,15.2565114572907,15.1237411161181,15.4198193239198,12.1416264832179,13.9992693978398,13.1790427465328,9.97841606978693,10.4872258019773,14.5354685674178,18.8013823454929,13.8104610787764
"Q9DC16|ERGI1_MOUSE",14.180307797069,16.0031864951456,17.2854218166373,13.329647941501,14.2550875986864,12.9768682028903,14.1675319103953,16.4896040994122,16.825383610404,17.4325188198233,15.7015272900412,13.9633834469328
"Q9DC40|TELO2_MOUSE",11.8239846721489,12.7942639233996,12.3075267166481,10.5416234417257,13.0703713813083,12.256367517795,17.6139748099929,17.4899062740377,16.8432391569072,15.9130749459383,15.2918229957,16.3942163181221
"Q9DC61|MPPA_MOUSE",16.9439465012861,17.329800979751,16.543652803308,16.9348387392627,17.4128000457325,17.0209633413938,15.9108289806815,16.9241370098502,17.4468187843168,17.6878128575745,17.6660159067804,17.3982166947482
"Q9DC69|NDUA9_MOUSE",20.872158498408,20.2463228596234,20.6768256966863,21.3527812023304,20.0875335425973,21.3283335124443,20.699975576086,20.7461793652854,20.4204305854247,20.2817205466593,20.7953050283027,21.5265543993894
"Q9DC70|NDUS7_MOUSE",19.3650282378697,19.5777882694241,19.5697017353943,20.2243704572565,19.4368129861977,19.7449287450682,19.8686443616512,18.9789324561168,18.5755374003302,19.5993262940434,19.0209737013001,18.1899404974798
"Q9DC77|SMPX_MOUSE",12.4358766244835,12.9855370038455,13.0906098320693,13.9383411167782,12.3969865953346,15.2364014305718,12.653102798098,12.6444397771215,12.4670157687027,13.1550199456862,12.2716951127219,12.4025680388529
"Q9DCB8|ISCA2_MOUSE",16.7302038264685,16.0367673139598,16.4120416726779,15.5708174204987,16.7644432270574,16.0449306754847,16.3325439626355,16.8932657854105,16.9722571360894,17.1359436048316,15.4776814378522,16.0624431531831
"Q9DCC4|P5CR3_MOUSE",15.4484843548176,15.427905136391,15.1780775863566,16.0439472638336,16.5176526890389,14.52986931123,15.8696620824132,15.9700993729385,15.6321821461563,14.6633797019886,16.5814619702068,15.7708806525042
"Q9DCD0|6PGD_MOUSE",20.1238397604703,19.6126401431916,19.8617420539312,21.3288178899837,19.9010935965569,23.6776080363332,20.5321547103685,19.3462332280314,19.0678295288538,20.5735662022464,19.2494789979331,20.4490391958936
"Q9DCH4|EIF3F_MOUSE",14.8893865542868,14.7585873826215,15.2068972185085,16.5170011966054,16.7920951843703,13.1176762141716,14.1677372284137,13.7438388041299,14.2062778329142,14.1875368834655,14.5870728117616,14.6435205550732
"Q9DCJ5|NDUA8_MOUSE",20.9267571018428,20.3735560542298,21.1823026882982,20.3434871998503,20.9509424868572,18.7282982113982,20.0623849412748,20.6757448238793,19.8803758046214,20.8789063190114,21.3948106862361,20.8722578661121
"Q9DCL9|PUR6_MOUSE",19.0503718674341,15.6995836768558,19.0451217247339,18.87243741717,18.5520498820654,18.6285077325209,16.3100079228439,17.1375443487267,18.5971422389799,17.8528648589852,19.3734126775903,16.3008256704152
"Q9DCM0|ETHE1_MOUSE",15.2863662582761,14.2637745393473,15.7589831730069,14.7222349813641,14.8048988623075,13.7188296254698,15.7246257599641,15.9176136351439,15.7403546470524,14.876845160719,15.0619981848579,15.2670306042601
"Q9DCM2|GSTK1_MOUSE",19.459285719941,19.1273300168599,19.2293614775258,18.4098294461284,18.9044258833272,19.4054558298092,19.0327850994985,19.2253896267043,19.3077773680617,19.2937390309616,19.5727629448818,19.3938522034998
"Q9DCN2|NB5R3_MOUSE",18.4793649590176,18.667876537104,17.6791701121921,18.9991383710863,18.4465845815591,17.3966719209932,18.6218264165074,18.4166074654764,18.8954013249027,19.01200231448,18.5287743502224,18.6980606759098
"Q9DCR2|AP3S1_MOUSE",13.9936094438244,14.6048962569136,12.6546324486351,13.4111988734699,14.3984305396971,8.1847620050935,12.7629270992093,13.2765844818173,13.1811339279362,14.2746363678901,13.9658377535562,14.826131894636
"Q9DCS3|MECR_MOUSE",20.4258387507801,20.1103869597244,19.7200361262843,19.2346018151569,19.7501047127554,17.5838263626033,21.0463614762923,20.2215595097477,20.7427793158346,20.2691889015209,20.317546098043,19.8685926551545
"Q9DCS9|NDUBA_MOUSE",20.3226438054318,21.4195155916947,19.464336347173,21.2584687315012,22.1396899857095,20.1473095312502,20.2322170172265,20.4776177666134,20.6808498444044,20.4053760499093,21.9229483723881,20.4045938070282
"Q9DCT1|AKCL2_MOUSE",15.9645680761742,16.8506763067118,16.7093987482766,17.2885047425053,16.5580483018374,16.772119556668,17.3363067527954,16.2807742130533,17.1407159575796,17.1599470991361,17.306027590968,17.6144662882621
"Q9DCT2|NDUS3_MOUSE",21.0247585595082,21.2219854234982,20.7070427730814,20.7609391804365,21.0393951449229,20.3869570802597,20.3694161929503,20.2152011811647,20.910883647451,20.3684734238086,21.7156893182045,20.8390721223853
"Q9DCT8|CRIP2_MOUSE",15.9111138012185,18.7608206363741,17.8382911100266,17.2267094621087,21.1538732927466,17.5559115449517,17.225915823476,15.7559531624393,18.1143425197979,15.9953222012547,17.5099493163546,17.8415841256861
"Q9DCU0|PAQR5_MOUSE",15.0453058900765,14.70679455209,16.0472736879246,15.5193499949288,15.3792622671486,15.0462867561514,12.1630633283773,14.9537844036045,13.5576906904166,16.7764814830307,15.6364178753247,13.6642429327237
"Q9DCU6|RM04_MOUSE",17.1775012946209,16.6223112592465,16.4781003095269,17.2784284949949,16.3982455087912,14.9181106748177,18.0212729674216,17.4672455637142,17.0418503405466,18.7623302246687,19.1447386414478,17.9697124175825
"Q9DCV4|RMD1_MOUSE",20.2558114282196,20.3790198615193,19.9968732716682,20.5140088630742,19.5272837968554,20.8344432732943,21.7973708157407,20.4417775596973,21.6503331402213,21.731379321622,20.2130731218298,20.3350709218862
"Q9DCW4|ETFB_MOUSE",23.7032042421211,22.9450891610698,23.4469888603331,22.5812998991607,22.8902870097226,19.7336764010134,23.8534002731209,23.4525427709825,23.7625996000618,23.262830505993,24.1235030577002,23.4261134660307
"Q9DCX2|ATP5H_MOUSE",19.3565708229426,19.3731195076648,19.3146405498351,20.0966904505948,18.3771562927134,20.6639886957077,19.6219377455764,18.6857244759705,18.0957621010842,19.2044156812798,19.3340867901128,18.5403725899072
"Q9DCZ1|GMPR1_MOUSE",19.0139444377421,19.4218889532907,18.7295237614279,18.9075445207958,18.69020093165,18.3792142843499,18.931327965437,19.3689591935895,18.9572345610848,19.8148456782911,18.7425126692228,18.9512679221358
"Q9DCZ4|MIC26_MOUSE",18.9748044864881,20.0212115247666,18.6496929875815,18.2947396464434,18.6853809208681,17.4044047498572,18.979719083695,19.8264826965931,19.9512641650688,18.7138979516066,18.5248681790578,18.4568160132946
"Q9DD18|DTD1_MOUSE",16.0098885243507,15.6772983261672,15.5576337371689,14.9268604333102,14.8338316802577,11.7799533432725,14.9165380834417,14.8490661841969,13.9968808883952,14.6917109186051,14.826214537432,14.8357627541803
"Q9EP69|SAC1_MOUSE",17.0134685844946,20.6561872367409,19.5919505173756,19.0493755661038,19.6410258597881,16.1729516249251,19.5949210227194,17.0387129456939,19.4861788341208,19.1275894781888,16.7078475606446,18.8841316662449
"Q9EPA7|NMNA1_MOUSE",15.4403274065684,13.5291391549834,14.1068873467823,15.732180783889,14.9490774526275,15.3457369813058,15.3084916613055,13.6523417341461,14.9826324993562,15.2509197652457,15.0809357491585,15.1267710894907
"Q9EPB5|SERHL_MOUSE",16.4801866909024,18.4670449131321,18.057508445563,16.9819773740709,17.6094817692534,16.7390929774832,16.786573850233,17.3830737011323,17.6512391794444,17.5967309273899,16.2845879082439,16.8449607655824
"Q9EPL4|METL9_MOUSE",15.4173305244794,18.8321862667134,15.5944145945871,14.0946972647075,14.179090734826,13.4332608504125,18.1088630591545,18.5968046548126,18.7211170166284,18.4080512134949,12.8883097855654,15.7423522036098
"Q9EPL9|ACOX3_MOUSE",13.5356671065207,13.3042973213506,11.4615593560537,13.305485236982,13.4125527788704,13.1501496463801,12.0859447599221,17.0686115113043,12.4375908418514,13.3238718871481,13.2235699168827,14.634867191693
"Q9EQ06|DHB11_MOUSE",14.0665421571036,14.0654269901922,13.8032233022876,13.451098214905,14.3975909456531,12.2445844447405,14.2366155633115,14.2845161574984,13.4263373594388,13.5986095335642,15.7495431713562,12.9595467269126
"Q9EQ20|MMSA_MOUSE",21.0024351442289,21.595287762529,21.6689845891226,22.5369182945534,22.5347951471012,20.0109922861242,22.4943140934177,22.5012109467573,22.0764814381042,21.9225363141099,22.7748284730573,21.6742155481357
"Q9EQ80|NIF3L_MOUSE",15.9267256904353,17.1248813018606,15.8328146988116,16.5323246460598,15.7512799627291,14.9186804669381,15.9895265087395,15.0689879841246,15.9232130291774,15.6506320497104,15.9269008444557,15.1256161939631
"Q9EQG7|ENPP5_MOUSE",16.0989764445357,15.0704570868094,13.1156296666403,16.8099543559616,17.0680469433013,15.1923530025757,15.7361831003372,16.3629863977162,15.754712816326,15.7522230391925,14.7024090198952,15.6713606356232
"Q9EQG9|CERT_MOUSE",12.8316616384524,12.1672671567586,11.9201955499033,11.9164004321786,12.1114123776507,10.2132044877168,12.0347699089647,12.1281158297178,11.9544300749428,12.0631476446128,11.19218849275,13.1134022853977
"Q9EQH2|ERAP1_MOUSE",15.3781418798546,16.4474239012565,15.0824960316628,14.6175168246398,15.4802160439052,14.792836140209,14.3413211688249,13.6390814298904,12.9635904423533,13.829773268162,14.3352456033576,16.6072001127392
"Q9EQH3|VPS35_MOUSE",16.6459642241056,16.5559441887089,16.211764174554,17.0263079471964,17.4598435777132,15.9470717564843,17.1339701915554,16.8778705166595,16.7880234759142,17.432443377238,16.9138587421066,17.2948996267047
"Q9EQI8|RM46_MOUSE",11.4795084702452,11.0601831408097,11.2173999636924,NA,NA,NA,11.9860652955716,12.7202367754101,9.93577905902469,NA,NA,NA
"Q9EQK5|MVP_MOUSE",16.7268967913319,16.9163719075296,16.842072223584,16.6568262078451,16.1105365290129,15.5314009562635,16.3527703851956,16.8972293152219,16.7754312701268,16.0074078475576,16.5138198583827,16.427473756687
"Q9EQP2|EHD4_MOUSE",14.0054785882266,14.0530100801305,13.4786825445913,14.039128709954,14.4034781071275,15.1983369887562,13.4107021582941,13.1464868973698,12.2993628707941,13.5196748257474,11.1926922747132,13.5760906697615
"Q9EQS3|MYCBP_MOUSE",13.834697292809,13.6191684121224,12.9803485390246,13.222791281035,10.7738663285667,11.617682274944,13.8871593910363,15.0861957001321,13.1702314789661,12.7695741517275,13.5506641286121,13.9507862433028
"Q9EQU5|SET_MOUSE",17.1365812519198,17.652577593201,17.1735472449653,17.0713162294892,17.8148751957582,14.8782034531832,16.9364478136801,16.9579475764274,17.185860836232,16.3853330525357,17.8854849957876,17.5751267529347
"Q9EQW6|OLIG2_MOUSE",13.0183959797272,12.9068675649023,12.9234129896821,14.3359517045256,12.8467448066368,14.5452038360851,13.0950639215747,13.4710142934576,13.3437182981244,12.0374148266963,12.1820173659315,13.3814158716244
"Q9EQY0|ERN1_MOUSE",12.5446726534602,10.4342704486841,10.2612049999272,11.3348897352977,14.5454062749741,14.8945436801512,14.1414942605538,14.1754004706837,14.6553231475178,14.2447187414229,15.6187045267462,12.7379121226621
"Q9ER00|STX12_MOUSE",14.5720457768318,15.2084030236769,14.0374365341493,15.3994543447494,12.7111027324876,17.112480029066,14.290755202621,13.9610360540863,14.0534417068916,14.7969646290652,15.1784303862311,13.6288305416071
"Q9ER75|IRX6_MOUSE",12.1640641868941,18.4026282239053,16.9402113337921,14.7788967824624,15.2702464083513,11.1078702605889,19.4814860938396,18.7600977940169,18.7049620425693,18.8385731294923,12.0947612529192,18.8357365441315
"Q9ER88|RT29_MOUSE",15.4173493162466,15.4871463361394,15.5705281555644,15.0044661917038,15.8870865943762,14.0048556320591,15.8195262905396,15.7795011494822,15.9163053758163,15.5900859199074,15.2265619639757,15.7395382946984
"Q9ERE2|KRT81_MOUSE",15.7861581381828,16.4999201433661,17.3835594318973,16.8903965781757,16.6277165466447,16.9576638974188,19.6484542429909,17.6995027784566,17.5695741752657,17.3569200170556,17.2644415006111,17.1087235241782
"Q9ERE9|JIP2_MOUSE",14.4159422309905,14.3796522987786,14.1962833706564,14.3099649144191,14.3346517894426,13.6878654844885,14.3716413513085,14.9228280831306,14.2490497332635,14.4388052998262,14.9965207127429,15.1125608666054
"Q9ERG2|STRN3_MOUSE",13.2229304132555,16.8169553078881,16.8957688593774,12.9458717529294,13.616882026506,15.4232816253623,16.1738203057526,18.0005749953852,16.1608107452238,12.9830014866859,9.98213012283326,13.9498793156543
"Q9ERP3|TRI54_MOUSE",15.7915209227435,15.8294615449981,12.8497073705825,10.8173145094805,15.447853198698,15.3897527573989,12.9381954110728,15.8209489539704,15.9184460081898,15.7211587477921,15.7342338291748,15.7049408402812
"Q9ERS2|NDUAD_MOUSE",20.6997896572083,19.853185568471,20.376515985735,21.1463915447374,21.1674866281167,20.8812103978814,19.4369099511067,20.1287464099124,20.4683124047594,21.004155302345,21.0443330798609,20.9230997393179
"Q9ERU3|ZNF22_MOUSE",15.8148306205524,14.3732234453443,14.1109191192845,14.3059345505993,14.6822250398475,14.0483612798108,13.8747353079919,13.8990990464639,14.3308379785721,14.2201417389615,11.8034096547219,11.8613596736735
"Q9ERU9|RBP2_MOUSE",13.1345800155312,12.6068659177883,12.792184096793,12.4974963574001,12.4459621701532,11.106739455325,12.6174496495993,11.8429369672623,11.7156463125727,11.7710899494273,12.5545050117771,12.8340960269485
"Q9ES97|RTN3_MOUSE",15.5594317641909,16.5275753571717,14.4910164789013,13.5197385793376,14.9672229259328,13.9482111623816,15.1424324249451,15.6997528873244,15.0858576879868,15.5759278760054,12.2258580396961,14.64918784776
"Q9ESB3|HRG_MOUSE",16.0544453380448,16.9381053049402,16.4451167992269,18.4300032730024,17.7325973314798,19.0125467959506,17.5055865803846,17.6823099994946,17.6824021832147,16.9152997948578,15.3321436412694,18.0301568314223
"Q9ESD7|DYSF_MOUSE",14.8125634034498,15.460229145501,16.4561455686019,18.108477697477,16.1125572015253,16.5077621271737,15.0971014271898,16.8092018150278,16.2600167401235,15.9657072336725,14.4872894994448,14.6741608136958
"Q9EST3|4ET_MOUSE",15.2224155041718,18.1665929666703,14.2771395337492,14.4094228925397,14.7653021067061,12.8153484896457,18.2104070918156,17.3707607859789,14.915928335921,14.9885621199362,16.9591093641629,13.0262763442731
"Q9EST5|AN32B_MOUSE",17.4100990983867,18.7467367072367,15.279112864075,17.4254758928641,17.5049747416368,15.7361631448946,14.1996172152895,17.7123819068578,14.9872109316449,17.2594644022406,15.6416549649594,16.2255453406975
"Q9ESW4|AGK_MOUSE",16.1284859734796,16.0797991307611,16.4088233932,15.5014603870846,15.8045652318529,14.0192303570627,16.2955533605091,15.412222163569,16.1663780897098,14.4070557399548,16.5567221792985,15.6077325476349
